,X,Y,y_pred,geometry
912,612000.0,1584200.0,0.0,POINT (612000 1584200)
913,678000.0,1708200.0,0.0,POINT (678000 1708200)
914,636000.0,1604200.0,0.0,POINT (636000 1604200)
915,738000.0,1714200.0,0.0,POINT (738000 1714200)
916,726000.0,1556200.0,0.0,POINT (726000 1556200)
917,782000.0,1648200.0,0.0,POINT (782000 1648200)
918,756000.0,1666200.0,0.0,POINT (756000 1666200)
919,628000.0,1680200.0,0.0,POINT (628000 1680200)
920,686000.0,1632200.0,0.0,POINT (686000 1632200)
921,728000.0,1666200.0,0.0,POINT (728000 1666200)
922,698000.0,1632200.0,0.0,POINT (698000 1632200)
923,730000.0,1532200.0,0.0,POINT (730000 1532200)
924,766000.0,1714200.0,0.0,POINT (766000 1714200)
925,732000.0,1576200.0,0.0,POINT (732000 1576200)
926,734000.0,1562200.0,0.0,POINT (734000 1562200)
927,768000.0,1586200.0,1.0,POINT (768000 1586200)
928,690000.0,1708200.0,0.0,POINT (690000 1708200)
929,646000.0,1720200.0,0.0,POINT (646000 1720200)
930,750000.0,1616200.0,0.0,POINT (750000 1616200)
931,780000.0,1670200.0,0.0,POINT (780000 1670200)
932,770000.0,1658200.0,0.0,POINT (770000 1658200)
933,646000.0,1684200.0,1.0,POINT (646000 1684200)
934,708000.0,1730200.0,0.0,POINT (708000 1730200)
935,776000.0,1700200.0,0.0,POINT (776000 1700200)
936,654000.0,1608200.0,0.0,POINT (654000 1608200)
937,776000.0,1640200.0,0.0,POINT (776000 1640200)
938,748000.0,1620200.0,0.0,POINT (748000 1620200)
939,620000.0,1638200.0,0.0,POINT (620000 1638200)
940,620000.0,1698200.0,0.0,POINT (620000 1698200)
941,626000.0,1608200.0,0.0,POINT (626000 1608200)
942,764000.0,1718200.0,0.0,POINT (764000 1718200)
943,758000.0,1658200.0,0.0,POINT (758000 1658200)
944,618000.0,1684200.0,0.0,POINT (618000 1684200)
945,774000.0,1740200.0,0.0,POINT (774000 1740200)
946,642000.0,1590200.0,0.0,POINT (642000 1590200)
947,748000.0,1736200.0,0.0,POINT (748000 1736200)
948,776000.0,1636200.0,0.0,POINT (776000 1636200)
949,760000.0,1730200.0,0.0,POINT (760000 1730200)
950,732000.0,1730200.0,0.0,POINT (732000 1730200)
951,788000.0,1636200.0,0.0,POINT (788000 1636200)
952,618000.0,1738200.0,0.0,POINT (618000 1738200)
953,614000.0,1590200.0,0.0,POINT (614000 1590200)
954,736000.0,1736200.0,0.0,POINT (736000 1736200)
955,646000.0,1536200.0,0.0,POINT (646000 1536200)
956,640000.0,1594200.0,0.0,POINT (640000 1594200)
957,782000.0,1628200.0,0.0,POINT (782000 1628200)
958,664000.0,1656200.0,0.0,POINT (664000 1656200)
959,756000.0,1686200.0,0.0,POINT (756000 1686200)
960,732000.0,1662200.0,0.0,POINT (732000 1662200)
961,766000.0,1652200.0,0.0,POINT (766000 1652200)
962,690000.0,1640200.0,0.0,POINT (690000 1640200)
963,654000.0,1634200.0,0.0,POINT (654000 1634200)
964,656000.0,1692200.0,0.0,POINT (656000 1692200)
965,764000.0,1610200.0,0.0,POINT (764000 1610200)
966,774000.0,1704200.0,0.0,POINT (774000 1704200)
967,772000.0,1582200.0,1.0,POINT (772000 1582200)
968,736000.0,1610200.0,0.0,POINT (736000 1610200)
969,718000.0,1640200.0,0.0,POINT (718000 1640200)
970,644000.0,1692200.0,1.0,POINT (644000 1692200)
971,652000.0,1656200.0,0.0,POINT (652000 1656200)
972,728000.0,1686200.0,0.0,POINT (728000 1686200)
973,778000.0,1652200.0,0.0,POINT (778000 1652200)
974,748000.0,1740200.0,0.0,POINT (748000 1740200)
975,730000.0,1552200.0,0.0,POINT (730000 1552200)
976,674000.0,1536200.0,0.0,POINT (674000 1536200)
977,628000.0,1594200.0,0.0,POINT (628000 1594200)
978,714000.0,1628200.0,0.0,POINT (714000 1628200)
979,784000.0,1662200.0,0.0,POINT (784000 1662200)
980,716000.0,1580200.0,0.0,POINT (716000 1580200)
981,692000.0,1740200.0,0.0,POINT (692000 1740200)
982,638000.0,1734200.0,0.0,POINT (638000 1734200)
983,710000.0,1718200.0,0.0,POINT (710000 1718200)
984,706000.0,1704200.0,1.0,POINT (706000 1704200)
985,640000.0,1580200.0,0.0,POINT (640000 1580200)
986,694000.0,1566200.0,0.0,POINT (694000 1566200)
987,764000.0,1674200.0,0.0,POINT (764000 1674200)
988,694000.0,1620200.0,0.0,POINT (694000 1620200)
989,746000.0,1640200.0,0.0,POINT (746000 1640200)
990,752000.0,1674200.0,0.0,POINT (752000 1674200)
991,632000.0,1692200.0,1.0,POINT (632000 1692200)
992,722000.0,1620200.0,0.0,POINT (722000 1620200)
993,718000.0,1704200.0,0.0,POINT (718000 1704200)
994,612000.0,1580200.0,0.0,POINT (612000 1580200)
995,706000.0,1566200.0,1.0,POINT (706000 1566200)
996,704000.0,1580200.0,1.0,POINT (704000 1580200)
997,720000.0,1740200.0,0.0,POINT (720000 1740200)
998,626000.0,1734200.0,0.0,POINT (626000 1734200)
999,738000.0,1718200.0,0.0,POINT (738000 1718200)
1000,616000.0,1594200.0,0.0,POINT (616000 1594200)
1001,726000.0,1628200.0,0.0,POINT (726000 1628200)
1002,756000.0,1662200.0,0.0,POINT (756000 1662200)
1003,734000.0,1656200.0,0.0,POINT (734000 1656200)
1004,696000.0,1652200.0,0.0,POINT (696000 1652200)
1005,718000.0,1576200.0,0.0,POINT (718000 1576200)
1006,734000.0,1596200.0,0.0,POINT (734000 1596200)
1007,692000.0,1548200.0,0.0,POINT (692000 1548200)
1008,644000.0,1700200.0,0.0,POINT (644000 1700200)
1009,734000.0,1674200.0,0.0,POINT (734000 1674200)
1010,782000.0,1690200.0,0.0,POINT (782000 1690200)
1011,610000.0,1688200.0,0.0,POINT (610000 1688200)
1012,616000.0,1700200.0,0.0,POINT (616000 1700200)
1013,628000.0,1730200.0,0.0,POINT (628000 1730200)
1014,746000.0,1596200.0,0.0,POINT (746000 1596200)
1015,680000.0,1548200.0,0.0,POINT (680000 1548200)
1016,746000.0,1656200.0,0.0,POINT (746000 1656200)
1017,684000.0,1652200.0,0.0,POINT (684000 1652200)
1018,718000.0,1592200.0,1.0,POINT (718000 1592200)
1019,712000.0,1734200.0,0.0,POINT (712000 1734200)
1020,708000.0,1552200.0,0.0,POINT (708000 1552200)
1021,652000.0,1532200.0,0.0,POINT (652000 1532200)
1022,684000.0,1634200.0,0.0,POINT (684000 1634200)
1023,756000.0,1732200.0,0.0,POINT (756000 1732200)
1024,784000.0,1732200.0,0.0,POINT (784000 1732200)
1025,672000.0,1634200.0,0.0,POINT (672000 1634200)
1026,746000.0,1592200.0,0.0,POINT (746000 1592200)
1027,724000.0,1734200.0,0.0,POINT (724000 1734200)
1028,680000.0,1552200.0,0.0,POINT (680000 1552200)
1029,626000.0,1532200.0,0.0,POINT (626000 1532200)
1030,652000.0,1596200.0,1.0,POINT (652000 1596200)
1031,650000.0,1552200.0,1.0,POINT (650000 1552200)
1032,618000.0,1652200.0,0.0,POINT (618000 1652200)
1033,672000.0,1688200.0,0.0,POINT (672000 1688200)
1034,700000.0,1690200.0,0.0,POINT (700000 1690200)
1035,694000.0,1638200.0,0.0,POINT (694000 1638200)
1036,718000.0,1700200.0,0.0,POINT (718000 1700200)
1037,630000.0,1540200.0,0.0,POINT (630000 1540200)
1038,712000.0,1608200.0,1.0,POINT (712000 1608200)
1039,690000.0,1700200.0,0.0,POINT (690000 1700200)
1040,716000.0,1584200.0,0.0,POINT (716000 1584200)
1041,614000.0,1704200.0,0.0,POINT (614000 1704200)
1042,618000.0,1540200.0,1.0,POINT (618000 1540200)
1043,740000.0,1608200.0,0.0,POINT (740000 1608200)
1044,712000.0,1690200.0,1.0,POINT (712000 1690200)
1045,666000.0,1638200.0,0.0,POINT (666000 1638200)
1046,790000.0,1654200.0,0.0,POINT (790000 1654200)
1047,708000.0,1660200.0,0.0,POINT (708000 1660200)
1048,700000.0,1688200.0,0.0,POINT (700000 1688200)
1049,654000.0,1624200.0,0.0,POINT (654000 1624200)
1050,664000.0,1596200.0,0.0,POINT (664000 1596200)
1051,772000.0,1592200.0,1.0,POINT (772000 1592200)
1052,652000.0,1660200.0,0.0,POINT (652000 1660200)
1053,678000.0,1624200.0,1.0,POINT (678000 1624200)
1054,720000.0,1596200.0,1.0,POINT (720000 1596200)
1055,634000.0,1716200.0,0.0,POINT (634000 1716200)
1056,656000.0,1576200.0,1.0,POINT (656000 1576200)
1057,622000.0,1552200.0,0.0,POINT (622000 1552200)
1058,660000.0,1584200.0,1.0,POINT (660000 1584200)
1059,682000.0,1564200.0,0.0,POINT (682000 1564200)
1060,654000.0,1730200.0,0.0,POINT (654000 1730200)
1061,638000.0,1704200.0,0.0,POINT (638000 1704200)
1062,770000.0,1624200.0,0.0,POINT (770000 1624200)
1063,768000.0,1690200.0,0.0,POINT (768000 1690200)
1064,672000.0,1674200.0,1.0,POINT (672000 1674200)
1065,642000.0,1638200.0,0.0,POINT (642000 1638200)
1066,742000.0,1624200.0,0.0,POINT (742000 1624200)
1067,684000.0,1674200.0,1.0,POINT (684000 1674200)
1068,688000.0,1584200.0,0.0,POINT (688000 1584200)
1069,670000.0,1564200.0,0.0,POINT (670000 1564200)
1070,682000.0,1730200.0,0.0,POINT (682000 1730200)
1071,626000.0,1704200.0,0.0,POINT (626000 1704200)
1072,686000.0,1540200.0,1.0,POINT (686000 1540200)
1073,790000.0,1718200.0,0.0,POINT (790000 1718200)
1074,668000.0,1576200.0,1.0,POINT (668000 1576200)
1075,680000.0,1660200.0,1.0,POINT (680000 1660200)
1076,666000.0,1624200.0,0.0,POINT (666000 1624200)
1077,746000.0,1694200.0,0.0,POINT (746000 1694200)
1078,684000.0,1614200.0,1.0,POINT (684000 1614200)
1079,670000.0,1568200.0,0.0,POINT (670000 1568200)
1080,698000.0,1600200.0,0.0,POINT (698000 1600200)
1081,664000.0,1738200.0,0.0,POINT (664000 1738200)
1082,732000.0,1648200.0,0.0,POINT (732000 1648200)
1083,720000.0,1648200.0,0.0,POINT (720000 1648200)
1084,704000.0,1628200.0,0.0,POINT (704000 1628200)
1085,698000.0,1568200.0,0.0,POINT (698000 1568200)
1086,710000.0,1600200.0,1.0,POINT (710000 1600200)
1087,664000.0,1708200.0,0.0,POINT (664000 1708200)
1088,758000.0,1694200.0,0.0,POINT (758000 1694200)
1089,672000.0,1614200.0,0.0,POINT (672000 1614200)
1090,792000.0,1728200.0,0.0,POINT (792000 1728200)
1091,702000.0,1680200.0,0.0,POINT (702000 1680200)
1092,672000.0,1556200.0,1.0,POINT (672000 1556200)
1093,644000.0,1524200.0,0.0,POINT (644000 1524200)
1094,676000.0,1738200.0,0.0,POINT (676000 1738200)
1095,644000.0,1556200.0,1.0,POINT (644000 1556200)
1096,688000.0,1738200.0,0.0,POINT (688000 1738200)
1097,632000.0,1524200.0,0.0,POINT (632000 1524200)
1098,714000.0,1680200.0,0.0,POINT (714000 1680200)
1099,636000.0,1726200.0,0.0,POINT (636000 1726200)
1100,740000.0,1604200.0,0.0,POINT (740000 1604200)
1101,682000.0,1722200.0,0.0,POINT (682000 1722200)
1102,666000.0,1642200.0,0.0,POINT (666000 1642200)
1103,688000.0,1670200.0,1.0,POINT (688000 1670200)
1104,672000.0,1694200.0,0.0,POINT (672000 1694200)
1105,642000.0,1618200.0,0.0,POINT (642000 1618200)
1106,700000.0,1684200.0,0.0,POINT (700000 1684200)
1107,646000.0,1648200.0,0.0,POINT (646000 1648200)
1108,672000.0,1572200.0,0.0,POINT (672000 1572200)
1109,690000.0,1712200.0,1.0,POINT (690000 1712200)
1110,624000.0,1600200.0,0.0,POINT (624000 1600200)
1111,654000.0,1528200.0,0.0,POINT (654000 1528200)
1112,636000.0,1600200.0,0.0,POINT (636000 1600200)
1113,626000.0,1528200.0,0.0,POINT (626000 1528200)
1114,728000.0,1684200.0,0.0,POINT (728000 1684200)
1115,634000.0,1648200.0,0.0,POINT (634000 1648200)
1116,638000.0,1642200.0,0.0,POINT (638000 1642200)
1117,684000.0,1694200.0,0.0,POINT (684000 1694200)
1118,768000.0,1604200.0,0.0,POINT (768000 1604200)
1119,694000.0,1722200.0,0.0,POINT (694000 1722200)
1120,686000.0,1560200.0,0.0,POINT (686000 1560200)
1121,700000.0,1670200.0,0.0,POINT (700000 1670200)
1122,614000.0,1618200.0,0.0,POINT (614000 1618200)
1123,670000.0,1722200.0,0.0,POINT (670000 1722200)
1124,610000.0,1708200.0,0.0,POINT (610000 1708200)
1125,682000.0,1726200.0,1.0,POINT (682000 1726200)
1126,710000.0,1560200.0,1.0,POINT (710000 1560200)
1127,632000.0,1588200.0,0.0,POINT (632000 1588200)
1128,684000.0,1572200.0,0.0,POINT (684000 1572200)
1129,718000.0,1524200.0,0.0,POINT (718000 1524200)
1130,662000.0,1712200.0,0.0,POINT (662000 1712200)
1131,650000.0,1628200.0,0.0,POINT (650000 1628200)
1132,624000.0,1664200.0,0.0,POINT (624000 1664200)
1133,638000.0,1628200.0,0.0,POINT (638000 1628200)
1134,676000.0,1684200.0,0.0,POINT (676000 1684200)
1135,652000.0,1664200.0,0.0,POINT (652000 1664200)
1136,702000.0,1648200.0,0.0,POINT (702000 1648200)
1137,696000.0,1572200.0,0.0,POINT (696000 1572200)
1138,706000.0,1524200.0,0.0,POINT (706000 1524200)
1139,634000.0,1712200.0,0.0,POINT (634000 1712200)
1140,716000.0,1604200.0,1.0,POINT (716000 1604200)
1141,782000.0,1710200.0,0.0,POINT (782000 1710200)
1142,710000.0,1726200.0,0.0,POINT (710000 1726200)
1143,698000.0,1560200.0,0.0,POINT (698000 1560200)
1144,660000.0,1588200.0,1.0,POINT (660000 1588200)
1145,712000.0,1670200.0,0.0,POINT (712000 1670200)
1146,770000.0,1620200.0,0.0,POINT (770000 1620200)
1147,702000.0,1722200.0,0.0,POINT (702000 1722200)
1148,760000.0,1604200.0,0.0,POINT (760000 1604200)
1149,692000.0,1694200.0,0.0,POINT (692000 1694200)
1150,662000.0,1618200.0,0.0,POINT (662000 1618200)
1151,646000.0,1642200.0,0.0,POINT (646000 1642200)
1152,668000.0,1670200.0,1.0,POINT (668000 1670200)
1153,626000.0,1648200.0,0.0,POINT (626000 1648200)
1154,720000.0,1684200.0,0.0,POINT (720000 1684200)
1155,710000.0,1712200.0,0.0,POINT (710000 1712200)
1156,634000.0,1528200.0,0.0,POINT (634000 1528200)
1157,644000.0,1600200.0,1.0,POINT (644000 1600200)
1158,652000.0,1572200.0,0.0,POINT (652000 1572200)
1159,646000.0,1528200.0,0.0,POINT (646000 1528200)
1160,616000.0,1600200.0,0.0,POINT (616000 1600200)
1161,654000.0,1648200.0,0.0,POINT (654000 1648200)
1162,708000.0,1684200.0,0.0,POINT (708000 1684200)
1163,664000.0,1694200.0,0.0,POINT (664000 1694200)
1164,658000.0,1642200.0,0.0,POINT (658000 1642200)
1165,666000.0,1560200.0,1.0,POINT (666000 1560200)
1166,674000.0,1722200.0,0.0,POINT (674000 1722200)
1167,610000.0,1544200.0,0.0,POINT (610000 1544200)
1168,748000.0,1604200.0,0.0,POINT (748000 1604200)
1169,778000.0,1620200.0,0.0,POINT (778000 1620200)
1170,720000.0,1670200.0,0.0,POINT (720000 1670200)
1171,702000.0,1726200.0,0.0,POINT (702000 1726200)
1172,652000.0,1588200.0,1.0,POINT (652000 1588200)
1173,690000.0,1560200.0,0.0,POINT (690000 1560200)
1174,650000.0,1722200.0,0.0,POINT (650000 1722200)
1175,774000.0,1710200.0,0.0,POINT (774000 1710200)
1176,642000.0,1712200.0,0.0,POINT (642000 1712200)
1177,622000.0,1528200.0,0.0,POINT (622000 1528200)
1178,704000.0,1572200.0,1.0,POINT (704000 1572200)
1179,698000.0,1524200.0,0.0,POINT (698000 1524200)
1180,644000.0,1664200.0,0.0,POINT (644000 1664200)
1181,630000.0,1628200.0,0.0,POINT (630000 1628200)
1182,632000.0,1664200.0,0.0,POINT (632000 1664200)
1183,682000.0,1648200.0,0.0,POINT (682000 1648200)
1184,658000.0,1628200.0,0.0,POINT (658000 1628200)
1185,696000.0,1684200.0,0.0,POINT (696000 1684200)
1186,654000.0,1712200.0,0.0,POINT (654000 1712200)
1187,676000.0,1572200.0,0.0,POINT (676000 1572200)
1188,726000.0,1524200.0,0.0,POINT (726000 1524200)
1189,690000.0,1726200.0,0.0,POINT (690000 1726200)
1190,640000.0,1588200.0,0.0,POINT (640000 1588200)
1191,718000.0,1560200.0,1.0,POINT (718000 1560200)
1192,736000.0,1604200.0,0.0,POINT (736000 1604200)
1193,618000.0,1708200.0,0.0,POINT (618000 1708200)
1194,790000.0,1620200.0,0.0,POINT (790000 1620200)
1195,692000.0,1670200.0,1.0,POINT (692000 1670200)
1196,664000.0,1614200.0,0.0,POINT (664000 1614200)
1197,766000.0,1694200.0,0.0,POINT (766000 1694200)
1198,644000.0,1738200.0,0.0,POINT (644000 1738200)
1199,690000.0,1568200.0,0.0,POINT (690000 1568200)
1200,718000.0,1600200.0,1.0,POINT (718000 1600200)
1201,712000.0,1648200.0,0.0,POINT (712000 1648200)
1202,684000.0,1628200.0,1.0,POINT (684000 1628200)
1203,740000.0,1648200.0,0.0,POINT (740000 1648200)
1204,678000.0,1568200.0,0.0,POINT (678000 1568200)
1205,690000.0,1600200.0,1.0,POINT (690000 1600200)
1206,644000.0,1708200.0,0.0,POINT (644000 1708200)
1207,692000.0,1614200.0,0.0,POINT (692000 1614200)
1208,738000.0,1694200.0,0.0,POINT (738000 1694200)
1209,628000.0,1726200.0,0.0,POINT (628000 1726200)
1210,722000.0,1680200.0,0.0,POINT (722000 1680200)
1211,652000.0,1556200.0,1.0,POINT (652000 1556200)
1212,624000.0,1524200.0,0.0,POINT (624000 1524200)
1213,696000.0,1738200.0,0.0,POINT (696000 1738200)
1214,664000.0,1556200.0,1.0,POINT (664000 1556200)
1215,668000.0,1738200.0,0.0,POINT (668000 1738200)
1216,652000.0,1524200.0,0.0,POINT (652000 1524200)
1217,694000.0,1680200.0,0.0,POINT (694000 1680200)
1218,616000.0,1726200.0,0.0,POINT (616000 1726200)
1219,670000.0,1552200.0,0.0,POINT (670000 1552200)
1220,672000.0,1596200.0,0.0,POINT (672000 1596200)
1221,692000.0,1688200.0,0.0,POINT (692000 1688200)
1222,782000.0,1654200.0,0.0,POINT (782000 1654200)
1223,674000.0,1638200.0,0.0,POINT (674000 1638200)
1224,720000.0,1690200.0,0.0,POINT (720000 1690200)
1225,732000.0,1608200.0,0.0,POINT (732000 1608200)
1226,610000.0,1540200.0,1.0,POINT (610000 1540200)
1227,698000.0,1700200.0,0.0,POINT (698000 1700200)
1228,778000.0,1706200.0,0.0,POINT (778000 1706200)
1229,720000.0,1608200.0,0.0,POINT (720000 1608200)
1230,638000.0,1540200.0,0.0,POINT (638000 1540200)
1231,736000.0,1584200.0,1.0,POINT (736000 1584200)
1232,710000.0,1700200.0,0.0,POINT (710000 1700200)
1233,686000.0,1638200.0,0.0,POINT (686000 1638200)
1234,692000.0,1690200.0,0.0,POINT (692000 1690200)
1235,680000.0,1688200.0,0.0,POINT (680000 1688200)
1236,634000.0,1624200.0,0.0,POINT (634000 1624200)
1237,626000.0,1652200.0,0.0,POINT (626000 1652200)
1238,728000.0,1660200.0,0.0,POINT (728000 1660200)
1239,792000.0,1592200.0,0.0,POINT (792000 1592200)
1240,644000.0,1596200.0,1.0,POINT (644000 1596200)
1241,618000.0,1532200.0,1.0,POINT (618000 1532200)
1242,658000.0,1624200.0,0.0,POINT (658000 1624200)
1243,672000.0,1660200.0,1.0,POINT (672000 1660200)
1244,676000.0,1576200.0,0.0,POINT (676000 1576200)
1245,700000.0,1596200.0,1.0,POINT (700000 1596200)
1246,614000.0,1716200.0,0.0,POINT (614000 1716200)
1247,618000.0,1704200.0,0.0,POINT (618000 1704200)
1248,662000.0,1564200.0,1.0,POINT (662000 1564200)
1249,680000.0,1584200.0,0.0,POINT (680000 1584200)
1250,674000.0,1730200.0,0.0,POINT (674000 1730200)
1251,692000.0,1674200.0,1.0,POINT (692000 1674200)
1252,662000.0,1638200.0,0.0,POINT (662000 1638200)
1253,750000.0,1624200.0,1.0,POINT (750000 1624200)
1254,748000.0,1690200.0,0.0,POINT (748000 1690200)
1255,664000.0,1674200.0,1.0,POINT (664000 1674200)
1256,762000.0,1624200.0,0.0,POINT (762000 1624200)
1257,646000.0,1704200.0,0.0,POINT (646000 1704200)
1258,666000.0,1540200.0,0.0,POINT (666000 1540200)
1259,690000.0,1564200.0,0.0,POINT (690000 1564200)
1260,668000.0,1584200.0,0.0,POINT (668000 1584200)
1261,662000.0,1730200.0,0.0,POINT (662000 1730200)
1262,614000.0,1552200.0,0.0,POINT (614000 1552200)
1263,648000.0,1576200.0,0.0,POINT (648000 1576200)
1264,722000.0,1548200.0,1.0,POINT (722000 1548200)
1265,626000.0,1716200.0,0.0,POINT (626000 1716200)
1266,686000.0,1624200.0,1.0,POINT (686000 1624200)
1267,660000.0,1660200.0,0.0,POINT (660000 1660200)
1268,676000.0,1652200.0,0.0,POINT (676000 1652200)
1269,754000.0,1656200.0,1.0,POINT (754000 1656200)
1270,754000.0,1596200.0,0.0,POINT (754000 1596200)
1271,672000.0,1548200.0,1.0,POINT (672000 1548200)
1272,698000.0,1576200.0,0.0,POINT (698000 1576200)
1273,624000.0,1700200.0,0.0,POINT (624000 1700200)
1274,618000.0,1688200.0,0.0,POINT (618000 1688200)
1275,714000.0,1674200.0,0.0,POINT (714000 1674200)
1276,774000.0,1690200.0,1.0,POINT (774000 1690200)
1277,636000.0,1700200.0,0.0,POINT (636000 1700200)
1278,648000.0,1730200.0,0.0,POINT (648000 1730200)
1279,726000.0,1596200.0,0.0,POINT (726000 1596200)
1280,700000.0,1548200.0,0.0,POINT (700000 1548200)
1281,704000.0,1652200.0,0.0,POINT (704000 1652200)
1282,726000.0,1656200.0,0.0,POINT (726000 1656200)
1283,672000.0,1532200.0,0.0,POINT (672000 1532200)
1284,732000.0,1734200.0,0.0,POINT (732000 1734200)
1285,738000.0,1592200.0,0.0,POINT (738000 1592200)
1286,688000.0,1552200.0,0.0,POINT (688000 1552200)
1287,664000.0,1634200.0,0.0,POINT (664000 1634200)
1288,776000.0,1732200.0,0.0,POINT (776000 1732200)
1289,764000.0,1732200.0,0.0,POINT (764000 1732200)
1290,692000.0,1634200.0,1.0,POINT (692000 1634200)
1291,704000.0,1734200.0,0.0,POINT (704000 1734200)
1292,726000.0,1592200.0,0.0,POINT (726000 1592200)
1293,700000.0,1552200.0,0.0,POINT (700000 1552200)
1294,620000.0,1594200.0,0.0,POINT (620000 1594200)
1295,666000.0,1536200.0,0.0,POINT (666000 1536200)
1296,752000.0,1662200.0,0.0,POINT (752000 1662200)
1297,786000.0,1652200.0,0.0,POINT (786000 1652200)
1298,644000.0,1656200.0,0.0,POINT (644000 1656200)
1299,762000.0,1628200.0,0.0,POINT (762000 1628200)
1300,736000.0,1686200.0,0.0,POINT (736000 1686200)
1301,636000.0,1692200.0,1.0,POINT (636000 1692200)
1302,634000.0,1634200.0,0.0,POINT (634000 1634200)
1303,710000.0,1640200.0,0.0,POINT (710000 1640200)
1304,792000.0,1582200.0,0.0,POINT (792000 1582200)
1305,744000.0,1610200.0,0.0,POINT (744000 1610200)
1306,754000.0,1704200.0,0.0,POINT (754000 1704200)
1307,756000.0,1610200.0,0.0,POINT (756000 1610200)
1308,664000.0,1692200.0,0.0,POINT (664000 1692200)
1309,698000.0,1640200.0,0.0,POINT (698000 1640200)
1310,758000.0,1652200.0,0.0,POINT (758000 1652200)
1311,672000.0,1656200.0,1.0,POINT (672000 1656200)
1312,748000.0,1686200.0,0.0,POINT (748000 1686200)
1313,648000.0,1594200.0,1.0,POINT (648000 1594200)
1314,654000.0,1536200.0,0.0,POINT (654000 1536200)
1315,768000.0,1740200.0,0.0,POINT (768000 1740200)
1316,764000.0,1662200.0,0.0,POINT (764000 1662200)
1317,734000.0,1628200.0,0.0,POINT (734000 1628200)
1318,730000.0,1718200.0,0.0,POINT (730000 1718200)
1319,712000.0,1740200.0,0.0,POINT (712000 1740200)
1320,696000.0,1580200.0,0.0,POINT (696000 1580200)
1321,618000.0,1734200.0,0.0,POINT (618000 1734200)
1322,714000.0,1566200.0,1.0,POINT (714000 1566200)
1323,620000.0,1580200.0,0.0,POINT (620000 1580200)
1324,722000.0,1538200.0,0.0,POINT (722000 1538200)
1325,726000.0,1704200.0,0.0,POINT (726000 1704200)
1326,714000.0,1620200.0,0.0,POINT (714000 1620200)
1327,744000.0,1674200.0,0.0,POINT (744000 1674200)
1328,612000.0,1692200.0,0.0,POINT (612000 1692200)
1329,702000.0,1620200.0,0.0,POINT (702000 1620200)
1330,766000.0,1640200.0,0.0,POINT (766000 1640200)
1331,772000.0,1674200.0,0.0,POINT (772000 1674200)
1332,686000.0,1566200.0,0.0,POINT (686000 1566200)
1333,632000.0,1580200.0,1.0,POINT (632000 1580200)
1334,698000.0,1704200.0,0.0,POINT (698000 1704200)
1335,718000.0,1718200.0,0.0,POINT (718000 1718200)
1336,780000.0,1596200.0,0.0,POINT (780000 1596200)
1337,700000.0,1740200.0,0.0,POINT (700000 1740200)
1338,724000.0,1580200.0,0.0,POINT (724000 1580200)
1339,646000.0,1734200.0,0.0,POINT (646000 1734200)
1340,776000.0,1662200.0,0.0,POINT (776000 1662200)
1341,706000.0,1628200.0,1.0,POINT (706000 1628200)
1342,750000.0,1658200.0,1.0,POINT (750000 1658200)
1343,626000.0,1684200.0,0.0,POINT (626000 1684200)
1344,634000.0,1608200.0,0.0,POINT (634000 1608200)
1345,728000.0,1730200.0,0.0,POINT (728000 1730200)
1346,612000.0,1698200.0,0.0,POINT (612000 1698200)
1347,612000.0,1638200.0,0.0,POINT (612000 1638200)
1348,784000.0,1640200.0,0.0,POINT (784000 1640200)
1349,768000.0,1620200.0,0.0,POINT (768000 1620200)
1350,646000.0,1608200.0,0.0,POINT (646000 1608200)
1351,784000.0,1700200.0,0.0,POINT (784000 1700200)
1352,784000.0,1718200.0,0.0,POINT (784000 1718200)
1353,778000.0,1658200.0,0.0,POINT (778000 1658200)
1354,638000.0,1684200.0,0.0,POINT (638000 1684200)
1355,610000.0,1738200.0,0.0,POINT (610000 1738200)
1356,728000.0,1736200.0,0.0,POINT (728000 1736200)
1357,622000.0,1590200.0,0.0,POINT (622000 1590200)
1358,612000.0,1634200.0,0.0,POINT (612000 1634200)
1359,740000.0,1730200.0,0.0,POINT (740000 1730200)
1360,752000.0,1730200.0,0.0,POINT (752000 1730200)
1361,768000.0,1636200.0,0.0,POINT (768000 1636200)
1362,782000.0,1740200.0,0.0,POINT (782000 1740200)
1363,756000.0,1736200.0,0.0,POINT (756000 1736200)
1364,634000.0,1590200.0,0.0,POINT (634000 1590200)
1365,754000.0,1722200.0,0.0,POINT (754000 1722200)
1366,772000.0,1606200.0,0.0,POINT (772000 1606200)
1367,638000.0,1610200.0,0.0,POINT (638000 1610200)
1368,682000.0,1644200.0,0.0,POINT (682000 1644200)
1369,792000.0,1698200.0,0.0,POINT (792000 1698200)
1370,764000.0,1682200.0,0.0,POINT (764000 1682200)
1371,630000.0,1646200.0,0.0,POINT (630000 1646200)
1372,694000.0,1532200.0,1.0,POINT (694000 1532200)
1373,776000.0,1600200.0,0.0,POINT (776000 1600200)
1374,682000.0,1532200.0,1.0,POINT (682000 1532200)
1375,620000.0,1598200.0,0.0,POINT (620000 1598200)
1376,734000.0,1714200.0,0.0,POINT (734000 1714200)
1377,776000.0,1682200.0,0.0,POINT (776000 1682200)
1378,786000.0,1648200.0,0.0,POINT (786000 1648200)
1379,700000.0,1676200.0,0.0,POINT (700000 1676200)
1380,610000.0,1610200.0,0.0,POINT (610000 1610200)
